request date,USD cash balance,EUR cash balance,Total cash balance in EUR,USD-EUR exchange rate,EUR-EUR exchange rate,USD deposits,EUR deposits,Total deposits in EUR,USD withdrawals,EUR withdrawals,Total withdrawals in EUR,USD investments,EUR investments,Total investment in EUR,Market value of the USD investments,Market value of the EUR investments,Total market value in EUR,P/L in USD,P/L in EUR,Total P/L in EUR
2016-06-08 21:00:00,-45268.98,,-39857.073441,0.88045,,20000,,17609,0,,0,65221.28,,57424.075976,97029.17,,85429.3327265,77076.87,,67862.3301915
2016-06-09 21:00:00,-45268.98,,-39685.051317,0.87665,,20000,,17533,0,,0,65221.28,,57176.235112,96151.59,,84291.2913735,76199.29,,66800.1075785
2016-06-10 21:00:00,-45268.98,,-40007.8191444,0.88378,,20000,,17675.6,0,,0,65221.28,,57641.2628384,94312.81,,83351.7752218,74360.51,,65718.3315278
2016-06-11 21:00:00,-45268.98,,-40274.9061264,0.88968,,20000,,17793.6,0,,0,65221.28,,58026.0683904,93415.78,,83110.1511504,73463.48,,65358.9888864
2016-06-12 21:00:00,-45268.98,,-40274.9061264,0.88968,,20000,,17793.6,0,,0,65221.28,,58026.0683904,93415.78,,83110.1511504,73463.48,,65358.9888864
2016-06-13 21:00:00,-45268.98,,-40274.9061264,0.88968,,20000,,17793.6,0,,0,65221.28,,58026.0683904,93415.78,,83110.1511504,73463.48,,65358.9888864
2016-06-14 21:00:00,-45268.98,,-40092.9248268,0.88566,,20000,,17713.2,0,,0,65221.28,,57763.8788448,91727.88,,81239.7142008,71775.58,,63568.7601828
2016-06-15 21:00:00,-45268.98,,-40371.7817436,0.89182,,20000,,17836.4,0,,0,65221.28,,58165.6419296,92527.84,,82518.1782688,72575.54,,64724.3180828
2016-06-16 21:00:00,-45268.98,,-40193.8746522,0.88789,,20000,,17757.8,0,,0,65221.28,,57909.3222992,92985.02,,82560.4694078,73032.72,,64845.0217608
2016-06-17 21:00:00,-45268.98,,-40231.9005954,0.88873,,20000,,17774.6,0,,0,65221.28,,57964.1081744,92978.07,,82632.4001511,73025.77,,64900.1925721
2016-06-18 21:00:00,-45268.98,,-39887.8563474,0.88113,,20000,,17622.6,0,,0,65221.28,,57468.4264464,94652.69,,83401.3247397,74700.39,,65820.7546407
2016-06-19 21:00:00,-45268.98,,-39887.8563474,0.88113,,20000,,17622.6,0,,0,65221.28,,57468.4264464,94652.69,,83401.3247397,74700.39,,65820.7546407
2016-06-20 21:00:00,-45268.98,,-39887.8563474,0.88113,,20000,,17622.6,0,,0,65221.28,,57468.4264464,94652.69,,83401.3247397,74700.39,,65820.7546407
2016-06-21 21:00:00,-45268.98,,-39979.7523768,0.88316,,20000,,17663.2,0,,0,65221.28,,57600.8256448,95863.8,,84663.073608,75911.5,,67042.00034
2016-06-22 21:00:00,-45268.98,,-40236.8801832,0.88884,,20000,,17776.8,0,,0,65221.28,,57971.2825152,95582.94,,84957.9403896,75630.64,,67223.5380576
2016-06-23 21:00:00,-45268.98,,-39961.192095,0.88275,,20000,,17655,0,,0,65221.28,,57574.08492,98443.31,,86900.8319025,78491.01,,69287.9390775
2016-06-24 21:00:00,-45268.98,,-39976.1308584,0.88308,,20000,,17661.6,0,,0,65221.28,,57595.6079424,92565.46,,81742.7064168,72613.16,,64123.2293328
2016-06-25 21:00:00,-45268.98,,-41019.5808474,0.90613,,20000,,18122.6,0,,0,65221.28,,59098.9584464,87755.8,,79518.163054,67803.5,,61438.785455
2016-06-26 21:00:00,-45268.98,,-41019.5808474,0.90613,,20000,,18122.6,0,,0,65221.28,,59098.9584464,87755.8,,79518.163054,67803.5,,61438.785455
2016-06-27 21:00:00,-45268.98,,-41019.5808474,0.90613,,20000,,18122.6,0,,0,65221.28,,59098.9584464,87755.8,,79518.163054,67803.5,,61438.785455
2016-06-28 21:00:00,-45268.98,,-41097.443493,0.90785,,20000,,18157,0,,0,65221.28,,59211.139048,90883.54,,82508.621789,70931.24,,64394.926234
2016-06-29 21:00:00,-45268.98,,-40878.7943196,0.90302,,20000,,18060.4,0,,0,65221.28,,58896.1202656,94463.47,,85302.4026794,74511.17,,67285.0767334
2016-06-30 21:00:00,-45268.98,,-40680.0634974,0.89863,,20000,,17972.6,0,,0,65221.28,,58609.7988464,96063.03,,86325.1206489,76110.73,,68395.3852999
2016-07-01 21:00:00,-45268.98,,-40760.6422818,0.90041,,20000,,18008.2,0,,0,65221.28,,58725.8927248,94101.64,,84730.0576724,74149.34,,66764.8072294
2016-07-02 21:00:00,-45268.98,,-40669.1989422,0.89839,,20000,,17967.8,0,,0,65221.28,,58594.1457392,92603.67,,83194.2110913,72651.37,,65269.2642943
2016-07-03 21:00:00,-45268.98,,-40669.1989422,0.89839,,20000,,17967.8,0,,0,65221.28,,58594.1457392,92603.67,,83194.2110913,72651.37,,65269.2642943
2016-07-04 21:00:00,-45268.98,,-40669.1989422,0.89839,,20000,,17967.8,0,,0,65221.28,,58594.1457392,92603.67,,83194.2110913,72651.37,,65269.2642943
2016-07-05 21:00:00,-45268.98,,-40614.4234764,0.89718,,20000,,17943.6,0,,0,65221.28,,58515.2279904,92603.67,,83082.1606506,72651.37,,65181.3561366
2016-07-06 21:00:00,-45268.98,,-40911.840675,0.90375,,20000,,18075,0,,0,65221.28,,58943.7318,93419.64,,84427.99965,73467.34,,66396.108525
2016-07-07 21:00:00,-45268.98,,-40786.4456004,0.90098,,20000,,18019.6,0,,0,65221.28,,58763.0688544,94727.47,,85347.5559206,74775.17,,67370.9326666
2016-07-08 21:00:00,-45268.98,,-40909.1245362,0.90369,,20000,,18073.8,0,,0,65221.28,,58939.8185232,97088.83,,87738.2047827,77136.53,,69707.5107957
2016-07-09 21:00:00,-45268.98,,-40989.7033206,0.90547,,20000,,18109.4,0,,0,65221.28,,59055.9124016,97521.19,,88302.5119093,77568.89,,70236.3028283
2016-07-10 21:00:00,-45268.98,,-40989.7033206,0.90547,,20000,,18109.4,0,,0,65221.28,,59055.9124016,97521.19,,88302.5119093,77568.89,,70236.3028283
2016-07-11 21:00:00,-55268.83,,-50044.2675001,0.90547,,20000,,18109.4,0,,0,75213.18,,68103.2780946,135932.03,,123082.3752041,115987.68,,105023.3646096
2016-07-12 21:00:00,-65270.508,,-59025.42579456,0.90432,,20000,,18086.4,0,,0,85206.91,,77054.3128512,143556.8,,129821.285376,123620.4,,111792.400128
2016-07-13 21:00:00,-75268.458,,-68036.66455536,0.90392,,20000,,18078.4,0,,0,95196.91,,86050.3908872,146990.84,,132867.9600928,127062.39,,114854.2355688
2016-07-14 21:00:00,-75268.458,,-67840.21387998,0.90131,,20000,,18026.2,0,,0,95196.91,,85801.9269521,148674.28,,134001.6153068,128745.83,,116039.9040373
2016-07-15 21:00:00,-75268.458,,-67772.47226778,0.90041,,20000,,18008.2,0,,0,95196.91,,85716.2497331,147608.71,,132908.3585711,127680.26,,114964.5829066
2016-07-16 21:00:00,-75268.458,,-68096.87932176,0.90472,,20000,,18094.4,0,,0,95196.91,,86126.5484152,150356.84,,136030.8402848,130428.39,,118001.1730008
2016-07-17 21:00:00,-75268.458,,-68096.87932176,0.90472,,20000,,18094.4,0,,0,95196.91,,86126.5484152,150356.84,,136030.8402848,130428.39,,118001.1730008
2016-07-18 21:00:00,-75268.458,,-68096.87932176,0.90472,,20000,,18094.4,0,,0,95196.91,,86126.5484152,150356.84,,136030.8402848,130428.39,,118001.1730008
2016-07-19 21:00:00,-75268.458,,-67981.71858102,0.90319,,20000,,18063.8,0,,0,95196.91,,85980.8971429,147661.52,,133366.4082488,127733.07,,115367.2314933
2016-07-20 21:00:00,-75268.458,,-68341.50181026,0.90797,,20000,,18159.4,0,,0,95196.91,,86435.9383727,149790.87,,136005.6162339,129862.42,,117911.1814874
2016-07-21 21:00:00,-75268.458,,-68304.62026584,0.90748,,20000,,18149.6,0,,0,95196.91,,86389.2918868,150171.94,,136278.0321112,130243.49,,118193.3623052
2016-07-22 21:00:00,-75268.458,,-68221.82496204,0.90638,,20000,,18127.6,0,,0,95196.91,,86284.5752858,151136.02,,136986.6658076,131207.57,,118923.9172966
2016-07-23 21:00:00,-75268.458,,-68610.21020532,0.91154,,20000,,18230.8,0,,0,95196.91,,86775.7913414,151661.94,,138245.9247876,131733.49,,120080.3454746
2016-07-24 21:00:00,-75268.458,,-68610.21020532,0.91154,,20000,,18230.8,0,,0,95196.91,,86775.7913414,151661.94,,138245.9247876,131733.49,,120080.3454746
2016-07-25 21:00:00,-75268.458,,-68610.21020532,0.91154,,20000,,18230.8,0,,0,95196.91,,86775.7913414,151661.94,,138245.9247876,131733.49,,120080.3454746
2016-07-26 21:00:00,-75268.458,,-68480.74845756,0.90982,,20000,,18196.4,0,,0,95196.91,,86612.0526562,153089.32,,139283.7251224,133160.87,,121152.4227434
2016-07-27 21:00:00,-75268.458,,-68501.8236258,0.9101,,20000,,18202,0,,0,95196.91,,86638.707791,152056.87,,138386.957387,132128.42,,120250.075042
2016-07-28 21:00:00,-75268.458,,-67971.93368148,0.90306,,20000,,18061.2,0,,0,95196.91,,85968.5215446,152547.04,,137759.1299424,132618.59,,119762.5438854
2016-07-29 21:00:00,-75268.458,,-67904.94475386,0.90217,,20000,,18043.4,0,,0,95196.91,,85883.7962947,150095.52,,135411.6752784,130167.07,,117432.8255419
2016-07-30 21:00:00,-75268.458,,-67396.12997778,0.89541,,20000,,17908.2,0,,0,95196.91,,85240.2651831,150053.67,,134359.5566547,130125.22,,116515.4232402
2016-07-31 21:00:00,-75268.458,,-67396.12997778,0.89541,,20000,,17908.2,0,,0,95196.91,,85240.2651831,150053.67,,134359.5566547,130125.22,,116515.4232402
2016-08-01 21:00:00,-75268.458,,-67396.12997778,0.89541,,20000,,17908.2,0,,0,95196.91,,85240.2651831,150053.67,,134359.5566547,130125.22,,116515.4232402
2016-08-02 21:00:00,-75268.458,,-67396.12997778,0.89541,,20000,,17908.2,0,,0,95196.91,,85240.2651831,149604.63,,133957.4817483,129676.18,,116113.3483338
2016-08-03 21:00:00,-75268.458,,-67089.78735372,0.89134,,20000,,17826.8,0,,0,95196.91,,84852.8137594,149536.33,,133287.7123822,129607.88,,115524.6877592
2016-08-04 21:00:00,-75268.458,,-67496.23702692,0.89674,,20000,,17934.8,0,,0,95196.91,,85366.8770734,146721.49,,131571.0289426,126793.04,,113700.3906896
2016-08-05 21:00:00,-75268.458,,-67597.84944522,0.89809,,20000,,17961.8,0,,0,95196.91,,85495.3929019,150787.43,,135420.6830087,130858.98,,117523.1413482
2016-08-06 21:00:00,-75268.458,,-67873.3320015,0.90175,,20000,,18035,0,,0,95196.91,,85843.8135925,149849.79,,135127.0481325,129921.34,,117156.568345
2016-08-07 21:00:00,-75268.458,,-67873.3320015,0.90175,,20000,,18035,0,,0,95196.91,,85843.8135925,149849.79,,135127.0481325,129921.34,,117156.568345
2016-08-08 21:00:00,-75268.458,,-67873.3320015,0.90175,,20000,,18035,0,,0,95196.91,,85843.8135925,149849.79,,135127.0481325,129921.34,,117156.568345
2016-08-09 21:00:00,-75268.458,,-67909.46086134,0.90223,,20000,,18044.6,0,,0,95196.91,,85889.5081093,149404.06,,134796.8250538,129475.61,,116816.7796103
2016-08-10 21:00:00,-75268.458,,-67713.01018596,0.89962,,20000,,17992.4,0,,0,95196.91,,85641.0441742,147702.77,,132876.3659474,127774.32,,114948.3337584
2016-08-11 21:00:00,-75268.458,,-67285.48534452,0.89394,,20000,,17878.8,0,,0,95196.91,,85100.3257254,149406.68,,133560.6075192,129478.23,,115745.7689262
2016-08-12 21:00:00,-75268.458,,-67571.50548492,0.89774,,20000,,17954.8,0,,0,95196.91,,85462.0739834,148865.48,,133642.4960152,128937.03,,115751.9293122
2016-08-13 21:00:00,-75268.458,,-67402.904139,0.8955,,20000,,17910,0,,0,95196.91,,85248.832905,150023.39,,134345.945745,130094.94,,116500.01877
2016-08-14 21:00:00,-75268.458,,-67402.904139,0.8955,,20000,,17910,0,,0,95196.91,,85248.832905,150023.39,,134345.945745,130094.94,,116500.01877
2016-08-15 21:00:00,-75268.458,,-67402.904139,0.8955,,20000,,17910,0,,0,95196.91,,85248.832905,150023.39,,134345.945745,130094.94,,116500.01877
2016-08-16 21:00:00,-75268.458,,-67299.78635154,0.89413,,20000,,17882.6,0,,0,95196.91,,85118.4131383,149148.1,,133357.790653,129219.65,,115539.1656545
2016-08-17 21:00:00,-75268.458,,-66751.07929272,0.88684,,20000,,17736.8,0,,0,95196.91,,84424.4276644,148862.81,,132017.4944204,128934.36,,114344.1478224
2016-08-18 21:00:00,-75268.458,,-66615.59606832,0.88504,,20000,,17700.8,0,,0,95196.91,,84253.0732264,149435.69,,132256.5630776,129507.24,,114619.0876896
2016-08-19 21:00:00,-75268.458,,-66319.0383438,0.8811,,20000,,17622,0,,0,95196.91,,83877.997401,149724.12,,131921.922132,129795.67,,114362.964837
2016-08-20 21:00:00,-75268.458,,-66620.1121758,0.8851,,20000,,17702,0,,0,95196.91,,84258.785041,149782.8,,132572.75628,129854.35,,114934.085185
2016-08-21 21:00:00,-75268.458,,-66620.1121758,0.8851,,20000,,17702,0,,0,95196.91,,84258.785041,149782.8,,132572.75628,129854.35,,114934.085185
2016-08-22 21:00:00,-75268.458,,-66620.1121758,0.8851,,20000,,17702,0,,0,95196.91,,84258.785041,149782.8,,132572.75628,129854.35,,114934.085185
2016-08-23 21:00:00,-75268.458,,-66495.9192201,0.88345,,20000,,17669,0,,0,95196.91,,84101.7101395,150821.67,,133243.4043615,130893.22,,115637.615209
2016-08-24 21:00:00,-75268.458,,-66604.30579962,0.88489,,20000,,17697.8,0,,0,95196.91,,84238.7936899,149180.21,,132008.0760269,129251.76,,114373.5899064
2016-08-25 21:00:00,-75268.458,,-66823.3370124,0.8878,,20000,,17756,0,,0,95196.91,,84515.816698,149856.51,,133042.609578,129928.06,,115350.131668
2016-08-26 21:00:00,-75268.458,,-66665.2732506,0.8857,,20000,,17714,0,,0,95196.91,,84315.903187,150027.07,,132878.975899,130098.62,,115228.347734
2016-08-27 21:00:00,-75268.458,,-67207.2061482,0.8929,,20000,,17858,0,,0,95196.91,,85001.320939,150862.83,,134705.420907,130934.38,,116911.307902
2016-08-28 21:00:00,-75268.458,,-67207.2061482,0.8929,,20000,,17858,0,,0,95196.91,,85001.320939,150862.83,,134705.420907,130934.38,,116911.307902
2016-08-29 21:00:00,-75268.458,,-67207.2061482,0.8929,,20000,,17858,0,,0,95196.91,,85001.320939,150862.83,,134705.420907,130934.38,,116911.307902
2016-08-30 21:00:00,-75268.458,,-67247.09843094,0.89343,,20000,,17868.6,0,,0,95196.91,,85051.7753013,152458.5,,136210.997655,132530.05,,118406.3225715
2016-08-31 21:00:00,-75268.458,,-67485.6994428,0.8966,,20000,,17932,0,,0,95196.91,,85353.549506,152601.67,,136822.657322,132673.22,,118954.809052
2016-09-01 21:00:00,-75268.458,,-67440.538368,0.896,,20000,,17920,0,,0,95196.91,,85296.43136,153550.93,,137581.63328,133622.48,,119725.74208
2016-09-02 21:00:00,-75268.458,,-67199.6793024,0.8928,,20000,,17856,0,,0,95196.91,,84991.801248,154331.97,,137787.582816,134403.52,,119995.462656
2016-09-03 21:00:00,-75268.458,,-67433.0115222,0.8959,,20000,,17918,0,,0,95196.91,,85286.911669,155087.22,,138942.640398,135158.77,,121088.742043
2016-09-04 21:00:00,-75268.458,,-67433.0115222,0.8959,,20000,,17918,0,,0,95196.91,,85286.911669,155087.22,,138942.640398,135158.77,,121088.742043
2016-09-05 21:00:00,-75268.458,,-67433.0115222,0.8959,,20000,,17918,0,,0,95196.91,,85286.911669,155087.22,,138942.640398,135158.77,,121088.742043
2016-09-06 21:00:00,-75268.458,,-67485.6994428,0.8966,,20000,,17932,0,,0,95196.91,,85353.549506,155087.22,,139051.201452,135158.77,,121183.353182
2016-09-07 21:00:00,-75268.458,,-66883.5517788,0.8886,,20000,,17772,0,,0,95196.91,,84591.974226,157410.91,,139875.334626,137482.46,,122166.913956
2016-09-08 21:00:00,-75268.458,,-66958.8202368,0.8896,,20000,,17792,0,,0,95196.91,,84687.171136,156385.9,,139120.89664,136457.45,,121392.54752
2016-09-09 21:00:00,-75268.458,,-66778.1759376,0.8872,,20000,,17744,0,,0,95196.91,,84458.698552,151771.28,,134651.479616,131842.83,,116970.958776
2016-09-10 21:00:00,-75268.458,,-66958.06755222,0.88959,,20000,,17791.8,0,,0,95196.91,,84686.2191669,155110.73,,137984.9543007,135182.28,,120256.8044652
2016-09-11 21:00:00,-75268.458,,-66958.06755222,0.88959,,20000,,17791.8,0,,0,95196.91,,84686.2191669,155110.73,,137984.9543007,135182.28,,120256.8044652
2016-09-12 21:00:00,-75268.458,,-66958.06755222,0.88959,,20000,,17791.8,0,,0,95196.91,,84686.2191669,155110.73,,137984.9543007,135182.28,,120256.8044652
2016-09-13 21:00:00,-43002.408,,-38246.3416752,0.8894,,20000,,17788,0,,0,85205.01,,75781.335894,135677.59,,120671.648546,93474.99,,83136.656106
2016-09-14 21:00:00,-53010.358,,-47251.84281046,0.89137,,20000,,17827.4,0,,0,95205.01,,84862.8897637,129336.38,,115286.5690406,87141.73,,77675.5238701
2016-09-15 21:00:00,-41018.308,,-36469.3776428,0.8891,,20000,,17782,0,,0,85669.01,,76168.316791,126289.73,,112284.198943,81639.03,,72585.261573
2016-09-16 21:00:00,-41018.308,,-36473.88965668,0.88921,,20000,,17784.2,0,,0,85669.01,,76177.7403821,125113.7,,111252.353177,80463,,71548.50423
2016-09-17 21:00:00,-41018.308,,-36759.78726344,0.89618,,20000,,17923.6,0,,0,85669.01,,76774.8533818,125760.37,,112703.9283866,81109.67,,72688.8640606
2016-09-18 21:00:00,-41018.308,,-36759.78726344,0.89618,,20000,,17923.6,0,,0,85669.01,,76774.8533818,125760.37,,112703.9283866,81109.67,,72688.8640606
2016-09-19 21:00:00,-41018.308,,-36759.78726344,0.89618,,20000,,17923.6,0,,0,85669.01,,76774.8533818,125760.37,,112703.9283866,81109.67,,72688.8640606
2016-09-20 21:00:00,-41018.308,,-36686.7746752,0.8944,,20000,,17888,0,,0,85669.01,,76622.362544,125956.42,,112655.422048,81305.72,,72719.835968
2016-09-21 21:00:00,-41018.308,,-36774.55385432,0.89654,,20000,,17930.8,0,,0,85669.01,,76805.6942254,127243.82,,114079.1743828,82593.12,,74048.0358048
2016-09-22 21:00:00,-41018.308,,-36645.7563672,0.8934,,20000,,17868,0,,0,85669.01,,76536.693534,127571.7,,113972.55678,82921,,74081.6214
2016-09-23 21:00:00,-41018.308,,-36590.3816514,0.89205,,20000,,17841,0,,0,85669.01,,76421.0403705,126560.17,,112897.9996485,81909.47,,73067.3427135
2016-09-24 21:00:00,-41018.308,,-36495.62935992,0.88974,,20000,,17794.8,0,,0,85669.01,,76223.1449574,125014.91,,111230.7660234,80364.21,,71503.2522054
2016-09-25 21:00:00,-41018.308,,-36495.62935992,0.88974,,20000,,17794.8,0,,0,85669.01,,76223.1449574,125014.91,,111230.7660234,80364.21,,71503.2522054
2016-09-26 21:00:00,-41018.308,,-36495.62935992,0.88974,,20000,,17794.8,0,,0,85669.01,,76223.1449574,125014.91,,111230.7660234,80364.21,,71503.2522054
2016-09-27 21:00:00,-41018.308,,-36461.1739812,0.8889,,20000,,17778,0,,0,85669.01,,76151.182989,126182.46,,112163.588694,81531.76,,72473.581464
2016-09-28 21:00:00,-41018.308,,-36559.6179204,0.8913,,20000,,17826,0,,0,85669.01,,76356.788613,126228.14,,112507.141182,81577.44,,72709.972272
2016-09-29 21:00:00,-41018.308,,-36541.98004796,0.89087,,20000,,17817.4,0,,0,85669.01,,76319.9509387,124653.88,,111050.4020756,80003.18,,71272.4329666
2016-09-30 21:00:00,-41018.308,,-36559.6179204,0.8913,,20000,,17826,0,,0,85669.01,,76356.788613,125958.1,,112266.45453,81307.4,,72469.28562
2016-10-01 21:00:00,-41018.308,,-36510.3959508,0.8901,,20000,,17802,0,,0,85669.01,,76253.985801,127132.2,,113160.37122,82481.5,,73416.78315
2016-10-02 21:00:00,-41018.308,,-36510.3959508,0.8901,,20000,,17802,0,,0,85669.01,,76253.985801,127132.2,,113160.37122,82481.5,,73416.78315
2016-10-03 21:00:00,-41018.308,,-36510.3959508,0.8901,,20000,,17802,0,,0,85669.01,,76253.985801,127132.2,,113160.37122,82481.5,,73416.78315
2016-10-04 21:00:00,-41018.308,,-36589.56128524,0.89203,,20000,,17840.6,0,,0,85669.01,,76419.3269903,127030.85,,113315.3291255,82380.15,,73485.5652045
2016-10-05 21:00:00,-41018.308,,-36588.330736,0.892,,20000,,17840,0,,0,85669.01,,76416.75692,128068.13,,114236.77196,83417.43,,74408.34756
2016-10-06 21:00:00,-41018.308,,-36596.5343976,0.8922,,20000,,17844,0,,0,85669.01,,76433.890722,128130.58,,114318.103476,83479.88,,74480.748936
2016-10-07 21:00:00,-41018.308,,-36805.7277684,0.8973,,20000,,17946,0,,0,85669.01,,76870.802673,128177.88,,115014.011724,83527.18,,74948.938614
2016-10-08 21:00:00,-41018.308,,-36633.4508748,0.8931,,20000,,17862,0,,0,85669.01,,76510.992831,128620.15,,114870.655965,83969.45,,74993.115795
2016-10-09 21:00:00,-41018.308,,-36633.4508748,0.8931,,20000,,17862,0,,0,85669.01,,76510.992831,128620.15,,114870.655965,83969.45,,74993.115795
2016-10-10 21:00:00,-41018.308,,-36633.4508748,0.8931,,20000,,17862,0,,0,85669.01,,76510.992831,128620.15,,114870.655965,83969.45,,74993.115795
2016-10-11 21:00:00,-41018.308,,-36818.0332608,0.8976,,20000,,17952,0,,0,85669.01,,76896.503376,125874.97,,112985.373072,81224.27,,72906.904752
2016-10-12 21:00:00,-41018.308,,-37080.550432,0.904,,20000,,18080,0,,0,85669.01,,77444.78504,126333.8,,114205.7552,81683.1,,73841.5224
2016-10-13 21:00:00,-41018.308,,-37249.13567788,0.90811,,20000,,18162.2,0,,0,85669.01,,77796.8846711,124204.3,,112791.166873,79553.6,,72243.419696
2016-10-14 21:00:00,-41018.308,,-37121.56874,0.905,,20000,,18100,0,,0,85669.01,,77530.45405,125100.41,,113215.87105,80449.71,,72806.98755
2016-10-15 21:00:00,-41018.308,,-37398.85250208,0.91176,,20000,,18235.2,0,,0,85669.01,,78109.5765576,124569.39,,113577.3870264,79918.69,,72866.6647944
2016-10-16 21:00:00,-41018.308,,-37398.85250208,0.91176,,20000,,18235.2,0,,0,85669.01,,78109.5765576,124569.39,,113577.3870264,79918.69,,72866.6647944
2016-10-17 21:00:00,-41018.308,,-37398.85250208,0.91176,,20000,,18235.2,0,,0,85669.01,,78109.5765576,124569.39,,113577.3870264,79918.69,,72866.6647944
2016-10-18 21:00:00,-41018.308,,-37236.4200024,0.9078,,20000,,18156,0,,0,85669.01,,77770.327278,127102.11,,115383.295458,82451.41,,74849.389998
2016-10-19 21:00:00,-41018.308,,-37367.678588,0.911,,20000,,18220,0,,0,85669.01,,78044.46811,127555.45,,116203.01495,82904.75,,75526.22725
2016-10-20 21:00:00,-41018.308,,-37373.8313342,0.91115,,20000,,18223,0,,0,85669.01,,78057.3184615,128855.61,,117406.7890515,84204.91,,76723.3037465
2016-10-21 21:00:00,22338.742,,20437.26828096,0.91488,,20000,,18297.6,0,,0,75677.35,,69235.693968,170953.55,,156401.983824,72937.46,,66729.0234048
2016-10-22 21:00:00,22338.742,,20527.0700238,0.9189,,20000,,18378,0,,0,75677.35,,69539.916915,172190.03,,158225.418567,74173.94,,68158.433466
2016-10-23 21:00:00,22338.742,,20527.0700238,0.9189,,20000,,18378,0,,0,75677.35,,69539.916915,172190.03,,158225.418567,74173.94,,68158.433466
2016-10-24 21:00:00,22338.742,,20527.0700238,0.9189,,20000,,18378,0,,0,75677.35,,69539.916915,172190.03,,158225.418567,74173.94,,68158.433466
2016-10-25 21:00:00,22338.742,,20540.473269,0.9195,,20000,,18390,0,,0,75677.35,,69585.323325,171289.55,,157500.741225,73273.46,,67374.94647
2016-10-26 21:00:00,22338.742,,20518.134527,0.9185,,20000,,18370,0,,0,75677.35,,69509.645975,172434.1,,158380.72085,74418.01,,68352.942185
2016-10-27 21:00:00,22338.742,,20471.66994364,0.91642,,20000,,18328.4,0,,0,75677.35,,69352.237087,171000.43,,156708.2140606,72984.34,,66884.3088628
2016-10-28 21:00:00,22338.742,,20493.5619108,0.9174,,20000,,18348,0,,0,75677.35,,69426.40089,188475.94,,172907.827356,90459.85,,82987.86639
2016-10-29 21:00:00,22338.742,,20336.29716712,0.91036,,20000,,18207.2,0,,0,75677.35,,68893.632346,190689.39,,173595.9930804,92673.3,,84366.065388
2016-10-30 21:00:00,22338.742,,20336.29716712,0.91036,,20000,,18207.2,0,,0,75677.35,,68893.632346,190689.39,,173595.9930804,92673.3,,84366.065388
2016-10-31 21:00:00,22338.742,,20336.29716712,0.91036,,20000,,18207.2,0,,0,75677.35,,68893.632346,190689.39,,173595.9930804,92673.3,,84366.065388
2016-11-01 21:00:00,22338.742,,20357.2955846,0.9113,,20000,,18226,0,,0,75677.35,,68964.769055,190194.35,,173324.111155,92178.26,,84002.048338
