request date,EUR cash balance,Total cash balance in EUR,EUR-EUR exchange rate,EUR deposits,Total deposits in EUR,EUR withdrawals,Total withdrawals in EUR,EUR investments,Total investment in EUR,Market value of the EUR investments,Total market value in EUR,P/L in EUR,Total P/L in EUR
2020-09-24 21:00:00,,0,,,0,,0,,0,,0,,0
2020-09-25 21:00:00,,0,,,0,,0,,0,,0,,0
2020-09-26 21:00:00,,0,,,0,,0,,0,,0,,0
2020-09-27 21:00:00,,0,,,0,,0,,0,,0,,0
2020-09-28 21:00:00,,0,,,0,,0,,0,,0,,0
2020-09-29 21:00:00,,0,,,0,,0,,0,,0,,0
2020-09-30 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-01 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-02 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-03 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-04 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-05 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-06 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-07 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-08 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-09 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-10 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-11 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-12 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-13 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-14 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-15 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-16 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-17 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-18 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-19 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-20 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-21 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-22 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-23 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-24 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-25 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-26 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-27 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-28 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-29 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-30 21:00:00,,0,,,0,,0,,0,,0,,0
2020-10-31 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-01 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-02 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-03 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-04 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-05 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-06 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-07 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-08 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-09 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-10 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-11 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-12 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-13 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-14 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-15 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-16 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-17 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-18 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-19 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-20 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-21 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-22 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-23 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-24 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-25 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-26 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-27 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-28 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-29 21:00:00,,0,,,0,,0,,0,,0,,0
2020-11-30 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-01 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-02 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-03 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-04 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-05 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-06 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-07 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-08 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-09 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-10 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-11 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-12 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-13 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-14 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-15 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-16 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-17 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-18 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-19 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-20 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-21 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-22 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-23 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-24 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-25 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-26 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-27 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-28 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-29 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-30 21:00:00,,0,,,0,,0,,0,,0,,0
2020-12-31 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-01 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-02 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-03 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-04 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-05 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-06 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-07 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-08 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-09 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-10 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-11 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-12 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-13 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-14 21:00:00,,0,,,0,,0,,0,,0,,0
2021-01-15 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-16 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-17 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-18 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-19 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-20 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-21 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-22 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-23 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-24 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-25 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-26 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-27 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-28 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-29 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-30 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-01-31 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-01 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-02 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-03 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-04 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-05 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-06 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-07 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-08 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-09 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-10 21:00:00,500,500,1,500,500,0,0,,0,500,500,,0
2021-02-11 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,529.07,529.07,30.03,30.03
2021-02-12 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,527.18,527.18,28.14,28.14
2021-02-13 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,524.41,524.41,25.37,25.37
2021-02-14 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,542.47,542.47,43.43,43.43
2021-02-15 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,540.86,540.86,41.82,41.82
2021-02-16 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,540.08,540.08,41.04,41.04
2021-02-17 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,581.07,581.07,82.03,82.03
2021-02-18 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,574.68,574.68,75.64,75.64
2021-02-19 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,610.76,610.76,111.72,111.72
2021-02-20 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,630,630,130.96,130.96
2021-02-21 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,642.52,642.52,143.48,143.48
2021-02-22 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,592.6,592.6,93.56,93.56
2021-02-23 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,505,505,5.96,5.96
2021-02-24 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,542.81,542.81,43.77,43.77
2021-02-25 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,546.65,546.65,47.61,47.61
2021-02-26 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,525.34,525.34,26.3,26.3
2021-02-27 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,531.33,531.33,32.29,32.29
2021-02-28 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,499.32,499.32,0.28,0.28
2021-03-01 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,540.9,540.9,41.86,41.86
2021-03-02 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,530.48,530.48,31.44,31.44
2021-03-03 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,566.47,566.47,67.43,67.43
2021-03-04 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,538.82,538.82,39.78,39.78
2021-03-05 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,558.02,558.02,58.98,58.98
2021-03-06 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,546.93,546.93,47.89,47.89
2021-03-07 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,567.84,567.84,68.8,68.8
2021-03-08 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,580.93,580.93,81.89,81.89
2021-03-09 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,610.08,610.08,111.04,111.04
2021-03-10 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,636.67,636.67,137.63,137.63
2021-03-11 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,633.49,633.49,134.45,134.45
2021-03-12 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,639.46,639.46,140.42,140.42
2021-03-13 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,666.31,666.31,167.27,167.27
2021-03-14 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,666.27,666.27,167.23,167.23
2021-03-15 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,635.8,635.8,136.76,136.76
2021-03-16 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,627.58,627.58,128.54,128.54
2021-03-17 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,648.52,648.52,149.48,149.48
2021-03-18 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,642.64,642.64,143.6,143.6
2021-03-19 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,662.66,662.66,163.62,163.62
2021-03-20 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,666.53,666.53,167.49,167.49
2021-03-21 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,650.87,650.87,151.83,151.83
2021-03-22 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,624.33,624.33,125.29,125.29
2021-03-23 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,622.44,622.44,123.4,123.4
2021-03-24 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,619.58,619.58,120.54,120.54
2021-03-25 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,597.27,597.27,98.23,98.23
2021-03-26 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,612.97,612.97,113.93,113.93
2021-03-27 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,634.74,634.74,135.7,135.7
2021-03-28 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,628.04,628.04,129,129
2021-03-29 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,656.98,656.98,157.94,157.94
2021-03-30 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,670.72,670.72,171.68,171.68
2021-03-31 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,676.88,676.88,177.84,177.84
2021-04-01 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,668.2,668.2,169.16,169.16
2021-04-02 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,672.32,672.32,173.28,173.28
2021-04-03 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,667.33,667.33,168.29,168.29
2021-04-04 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,664.02,664.02,164.98,164.98
2021-04-05 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,666.75,666.75,167.71,167.71
2021-04-06 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,657.37,657.37,158.33,158.33
2021-04-07 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,631.58,631.58,132.54,132.54
2021-04-08 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,652.32,652.32,153.28,153.28
2021-04-09 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,657.05,657.05,158.01,158.01
2021-04-10 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,668.28,668.28,169.24,169.24
2021-04-11 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,669.47,669.47,170.43,170.43
2021-04-12 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,673.87,673.87,174.83,174.83
2021-04-13 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,701.32,701.32,202.28,202.28
2021-04-14 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,692.92,692.92,193.88,193.88
2021-04-15 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,701.1,701.1,202.06,202.06
2021-04-16 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,690.5,690.5,191.46,191.46
2021-04-17 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,680.24,680.24,181.2,181.2
2021-04-18 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,625.55,625.55,126.51,126.51
2021-04-19 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,622.38,622.38,123.34,123.34
2021-04-20 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,628.82,628.82,129.78,129.78
2021-04-21 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,617.39,617.39,118.35,118.35
2021-04-22 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,594.88,594.88,95.84,95.84
2021-04-23 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,565.13,565.13,66.09,66.09
2021-04-24 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,565.02,565.02,65.98,65.98
2021-04-25 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,553.42,553.42,54.38,54.38
2021-04-26 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,603.79,603.79,104.75,104.75
2021-04-27 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,610.29,610.29,111.25,111.25
2021-04-28 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,608.65,608.65,109.61,109.61
2021-04-29 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,587.21,587.21,88.17,88.17
2021-04-30 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,634.62,634.62,135.58,135.58
2021-05-01 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,641.09,641.09,142.05,142.05
2021-05-02 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,633.33,633.33,134.29,134.29
2021-05-03 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,640.78,640.78,141.74,141.74
2021-05-04 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,610.42,610.42,111.38,111.38
2021-05-05 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,640.85,640.85,141.81,141.81
2021-05-06 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,620.18,620.18,121.14,121.14
2021-05-07 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,638.98,638.98,139.94,139.94
2021-05-08 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,651.41,651.41,152.37,152.37
2021-05-09 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,636.08,636.08,137.04,137.04
2021-05-10 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,625.47,625.47,126.43,126.43
2021-05-11 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,624.07,624.07,125.03,125.03
2021-05-12 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,601.12,601.12,102.08,102.08
2021-05-13 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,536.63,536.63,37.59,37.59
2021-05-14 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,559.91,559.91,60.87,60.87
2021-05-15 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,532.87,532.87,33.83,33.83
2021-05-16 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,506.93,506.93,7.89,7.89
2021-05-17 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,485.15,485.15,-13.89,-13.89
2021-05-18 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,475.83,475.83,-23.21,-23.21
2021-05-19 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,423.84,423.84,-75.2,-75.2
2021-05-20 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,445.06,445.06,-53.98,-53.98
2021-05-21 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,414.57,414.57,-84.47,-84.47
2021-05-22 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,421.46,421.46,-77.58,-77.58
2021-05-23 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,366.2,366.2,-132.84,-132.84
2021-05-24 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,423.93,423.93,-75.11,-75.11
2021-05-25 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,422.3,422.3,-76.74,-76.74
2021-05-26 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,429.33,429.33,-69.71,-69.71
2021-05-27 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,435.52,435.52,-63.52,-63.52
2021-05-28 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,404.91,404.91,-94.13,-94.13
2021-05-29 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,382.46,382.46,-116.58,-116.58
2021-05-30 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,405.82,405.82,-93.22,-93.22
2021-05-31 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,409.43,409.43,-89.61,-89.61
2021-06-01 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,403.42,403.42,-95.62,-95.62
2021-06-02 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,423.78,423.78,-75.26,-75.26
2021-06-03 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,431.79,431.79,-67.25,-67.25
2021-06-04 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,416.19,416.19,-82.85,-82.85
2021-06-05 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,405.71,405.71,-93.33,-93.33
2021-06-06 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,402.54,402.54,-96.5,-96.5
2021-06-07 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,396.82,396.82,-102.22,-102.22
2021-06-08 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,369.09,369.09,-129.95,-129.95
2021-06-09 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,403.16,403.16,-95.88,-95.88
2021-06-10 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,412.7,412.7,-86.34,-86.34
2021-06-11 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,418.53,418.53,-80.51,-80.51
2021-06-12 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,405.36,405.36,-93.68,-93.68
2021-06-13 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,421.62,421.62,-77.42,-77.42
2021-06-14 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,446.08,446.08,-52.96,-52.96
2021-06-15 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,453.3,453.3,-45.74,-45.74
2021-06-16 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,438.08,438.08,-60.96,-60.96
2021-06-17 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,430.29,430.29,-68.75,-68.75
2021-06-18 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,406.38,406.38,-92.66,-92.66
2021-06-19 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,408.72,408.72,-90.32,-90.32
2021-06-20 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,404.39,404.39,-94.65,-94.65
2021-06-21 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,376.73,376.73,-122.31,-122.31
2021-06-22 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,377.56,377.56,-121.48,-121.48
2021-06-23 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,382.23,382.23,-116.81,-116.81
2021-06-24 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,398.55,398.55,-100.49,-100.49
2021-06-25 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,369.27,369.27,-129.77,-129.77
2021-06-26 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,364.29,364.29,-134.75,-134.75
2021-06-27 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,375.51,375.51,-123.53,-123.53
2021-06-28 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,392.3,392.3,-106.74,-106.74
2021-06-29 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,415.08,415.08,-83.96,-83.96
2021-06-30 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,400.74,400.74,-98.3,-98.3
2021-07-01 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,384.96,384.96,-114.08,-114.08
2021-07-02 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,384.23,384.23,-114.81,-114.81
2021-07-03 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,398.19,398.19,-100.85,-100.85
2021-07-04 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,407.52,407.52,-91.52,-91.52
2021-07-05 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,392.03,392.03,-107.01,-107.01
2021-07-06 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,390.87,390.87,-108.17,-108.17
2021-07-07 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,400.69,400.69,-98.35,-98.35
2021-07-08 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,380.3,380.3,-118.74,-118.74
2021-07-09 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,384.51,384.51,-114.53,-114.53
2021-07-10 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,385.69,385.69,-113.35,-113.35
2021-07-11 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,391.17,391.17,-107.87,-107.87
2021-07-12 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,381.28,381.28,-117.76,-117.76
2021-07-13 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,376.85,376.85,-122.19,-122.19
2021-07-14 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,378.9,378.9,-120.14,-120.14
2021-07-15 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,365.18,365.18,-133.86,-133.86
2021-07-16 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,371.08,371.08,-127.96,-127.96
2021-07-17 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,369.21,369.21,-129.83,-129.83
2021-07-18 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,367.47,367.47,-131.57,-131.57
2021-07-19 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,356.82,356.82,-142.22,-142.22
2021-07-20 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,347.34,347.34,-151.7,-151.7
